Search Name,Band Name,URL,Match Type
Theodred,No match found,,none
Thinbone,No match found,,none
Thingol,No match found,,none
Thirtysecond,No match found,,none
Thistlewool,No match found,,none
Thjoden,No match found,,none
Thorins,No match found,,none
Thornbushes,No match found,,none
Thoronath,Thoronath  ,https://www.metal-archives.com/bands/Thoronath/20295,exact
Thorondor,Thorondor  ,https://www.metal-archives.com/bands/Thorondor/3540472890,exact
Thrains,No match found,,none
Thranduil,No match found,,none
Thrbin,No match found,,none
Threefarthing,No match found,,none
Thricerenowned,No match found,,none
Thrih,No match found,,none
Thrihyrne,No match found,,none
Thror,No match found,,none
Thrur,No match found,,none
Thuringwethil,Thuringwethil  ,https://www.metal-archives.com/bands/Thuringwethil/3540446622,exact
Thurlngethil,No match found,,none
Thurlngviethil,No match found,,none
Tighfield,No match found,,none
Tilion,No match found,,none
Tinbone,No match found,,none
Tindrock,No match found,,none
Tintalle,No match found,,none
Tintalll,No match found,,none
Tinuviel,No match found,,none
Tinviel,No match found,,none
Tirion,No match found,,none
Tirith,Minas Tirith  ,https://www.metal-archives.com/bands/Minas_Tirith/75637,exact
Tirith,Minas Tirith  ,https://www.metal-archives.com/bands/Minas_Tirith/3540259243,exact
Tirith,Minas Tirith  ,https://www.metal-archives.com/bands/Minas_Tirith/3540307502,exact
Tirith,Minas Tirith  ,https://www.metal-archives.com/bands/Minas_Tirith/3540424607,exact
Tirith,Minas Tirith  ,https://www.metal-archives.com/bands/Minas_Tirith/3540493879,exact
Tirith,Minas Tirith  ,https://www.metal-archives.com/bands/Minas_Tirith/114342,exact
Tirith,Minas (a.k.a. Minas Tirith) ,https://www.metal-archives.com/bands/Minas/16456,exact
Tlnuviel,No match found,,none
Tlrion,No match found,,none
Tmuviel,No match found,,none
Tnuviel,No match found,,none
Tobold,No match found,,none
Tolin,No match found,,none
Tolingaurhoth,Tol-in-Gaurhoth  ,https://www.metal-archives.com/bands/Tol-in-Gaurhoth/24738,exact
Tolkien,Rob Zendys Greco's Metal Tribute ...to Tolkien (a.k.a. Rob Zendys Greco's Metal Tribute to Tolkien) ,https://www.metal-archives.com/bands/Rob_Zendys_Greco%27s_Metal_Tribute_...to_Tolkien/3540366726,exact
Tolkien,Duumviratus (a.k.a. Tolkien mythology) ,https://www.metal-archives.com/bands/Duumviratus/3540442015,exact
Tolkien,"J​.​R​.​R. Tokin' (a.k.a. J.R.R. Tolkien, J.R.R. Toking) ",https://www.metal-archives.com/bands/J%E2%80%8B.%E2%80%8BR%E2%80%8B.%E2%80%8BR._Tokin%27/3540395136,exact
Tookclan,No match found,,none
Tookish,No match found,,none
Tookishly,No match found,,none
Tookishness,No match found,,none
Tookland,No match found,,none
Tooks,No match found,,none
Torech,No match found,,none
Tovamprs,No match found,,none
Tovars,No match found,,none
Tovers,No match found,,none
Towergate,No match found,,none
Tralalalally,No match found,,none
Treasurehunter,No match found,,none
Treebeards,No match found,,none
Treegarth,No match found,,none
Treelit,No match found,,none
Treemen,No match found,,none
Trolllike,No match found,,none
Tuckborough,No match found,,none
Tulkas,Tulkas  ,https://www.metal-archives.com/bands/Tulkas/3540374061,exact
Tumbaletaurea,No match found,,none
Tumhalad,No match found,,none
Tumladen,No match found,,none
Tumunzahar,No match found,,none
Tumunzaharsee,No match found,,none
Tuor,No match found,,none
Turamarth,No match found,,none
Turambar,Turambar  ,https://www.metal-archives.com/bands/Turambar/73381,exact
Turambar,"Túrin Turambar (a.k.a. TT, Turambar) ",https://www.metal-archives.com/bands/T%C3%BArin_Turambar/3540333837,exact
Turgon,No match found,,none
Turins,No match found,,none
Tve,No match found,,none
Tvrins,No match found,,none
Tvu,No match found,,none
Tvulight,No match found,,none
Twd,No match found,,none
Twentyfirst,21st Century Killing Machine (a.k.a. Twenty-First CKM) ,https://www.metal-archives.com/bands/21st_Century_Killing_Machine/72319,exact
Twentyfirst,21st Century Sin (a.k.a. Twenty-First Century Sin) ,https://www.metal-archives.com/bands/21st_Century_Sin/3540280037,exact
Twentysecond,No match found,,none
Twentysixth,No match found,,none
Twentythird,23rd Grade of Evil (a.k.a. Twenty-Third Grade of Evil) ,https://www.metal-archives.com/bands/23rd_Grade_of_Evil/3540288317,exact
Twinbrother,No match found,,none
Twofoot,No match found,,none
Udun,Udun  ,https://www.metal-archives.com/bands/Udun/27770,exact
Udun,Udûn  ,https://www.metal-archives.com/bands/Ud%C3%BBn/3540373644,exact
Udun,Udûn  ,https://www.metal-archives.com/bands/Ud%C3%BBn/3540332127,exact
Udun,Udûn  ,https://www.metal-archives.com/bands/Ud%C3%BBn/3540526655,exact
Udun,Fires ov Udun (a.k.a. Fires of Udun) ,https://www.metal-archives.com/bands/Fires_ov_Udun/3540514123,exact
Udun,"Draconis Sanguis (a.k.a. Flames of Udun, Caradhras) ",https://www.metal-archives.com/bands/Draconis_Sanguis/3756,exact
Udyn,No match found,,none
Ufthak,No match found,,none
Ugliik,No match found,,none
Ugluk,Ugluk  ,https://www.metal-archives.com/bands/Ugluk/22554,exact
Uilos,No match found,,none
Uin,No match found,,none
Uinen,No match found,,none
Ulairi,Ûlairi  ,https://www.metal-archives.com/bands/%C3%9Blairi/3540553973,exact
Uldor,No match found,,none
Ulfang,Ulfang  ,https://www.metal-archives.com/bands/Ulfang/20241,exact
Ulfast,No match found,,none
Ulmos,No match found,,none
Ulumuri,No match found,,none
Ulwarth,No match found,,none
Umanyar,No match found,,none
Umarth,No match found,,none
Umbar,No match found,,none
Undergate,No match found,,none
Underharrow,No match found,,none
Underhills,No match found,,none
Undertowers,No match found,,none
Undumiel,No match found,,none
Ungol,Cirith Ungol  ,https://www.metal-archives.com/bands/Cirith_Ungol/561,exact
Ungoliant,Ungoliant  ,https://www.metal-archives.com/bands/Ungoliant/3540293939,exact
Ungoliant,Ungoliant  ,https://www.metal-archives.com/bands/Ungoliant/43617,exact
Ungoliant,Ungoliant  ,https://www.metal-archives.com/bands/Ungoliant/3540327080,exact
Ungoliant,Ungoliant  ,https://www.metal-archives.com/bands/Ungoliant/3540337327,exact
Ungoliant,Ungoliant  ,https://www.metal-archives.com/bands/Ungoliant/3540550349,exact
Unwin,No match found,,none
Upbourn,No match found,,none
Urime,No match found,,none
Urthel,No match found,,none
Urui,No match found,,none
Urukhai,Uruk-Hai  ,https://www.metal-archives.com/bands/Uruk-Hai/3540508075,exact
Urukhai,Uruk-Hai  ,https://www.metal-archives.com/bands/Uruk-Hai/2237,exact
Uruks,No match found,,none
Uruloki,No match found,,none
Utumno,Utumno  ,https://www.metal-archives.com/bands/Utumno/3540334966,exact
Utumno,Utumno  ,https://www.metal-archives.com/bands/Utumno/3540354538,exact
Utumno,Utumno  ,https://www.metal-archives.com/bands/Utumno/23505,exact
Utumno,Utumno  ,https://www.metal-archives.com/bands/Utumno/13245,exact
Vaiaraukar,No match found,,none
Valacirca,No match found,,none
Valandil,No match found,,none
Valandor,No match found,,none
Valaquenta,No match found,,none
Valar,Valar  ,https://www.metal-archives.com/bands/Valar/6308,exact
Valar,Valar  ,https://www.metal-archives.com/bands/Valar/3540355743,exact
Valar,Black Valar  ,https://www.metal-archives.com/bands/Black_Valar/3540448560,exact
Valar,Haan Valar  ,https://www.metal-archives.com/bands/Haan_Valar/3540552799,exact
Valar,Valar Morghulis  ,https://www.metal-archives.com/bands/Valar_Morghulis/3540449582,exact
Valar,Valar Morghulis  ,https://www.metal-archives.com/bands/Valar_Morghulis/3540464313,exact
Valaraukar,Valaraukar  ,https://www.metal-archives.com/bands/Valaraukar/3540446434,exact
Valaraukar,Valaraukar  ,https://www.metal-archives.com/bands/Valaraukar/3540549573,exact
Valarauko,No match found,,none
Valaroma,No match found,,none
Valas,Valas (a.k.a. Skyward) ,https://www.metal-archives.com/bands/Valas/8222,exact
Valie,No match found,,none
Valimar,No match found,,none
Valinor,Valinor  ,https://www.metal-archives.com/bands/Valinor/3540488573,exact
Valinor,Valinor (a.k.a. Valinor Excelsior) ,https://www.metal-archives.com/bands/Valinor/3540265898,exact
Valinor,Valinor  ,https://www.metal-archives.com/bands/Valinor/3540262044,exact
Valinor,Valinor  ,https://www.metal-archives.com/bands/Valinor/9888,exact
Valinor,Valinor  ,https://www.metal-archives.com/bands/Valinor/25107,exact
Valinor,Vàlinor  ,https://www.metal-archives.com/bands/V%C3%A0linor/77472,exact
Valinor,U.L.V. (a.k.a. Undying Light of Valinor) ,https://www.metal-archives.com/bands/U.L.V./3540398644,exact
Valinore,No match found,,none
Valinorean,No match found,,none
Valinoreva,No match found,,none
Valmar,No match found,,none
Vana,No match found,,none
Vanyar,Vanyar  ,https://www.metal-archives.com/bands/Vanyar/3540354333,exact
Vanyar,Vanyar  ,https://www.metal-archives.com/bands/Vanyar/3540310245,exact
Vanyarin,No match found,,none
Vardo,No match found,,none
Variags,No match found,,none
Vilya,No match found,,none
Vingilot,No match found,,none
Vingilote,No match found,,none
Vinyamar,No match found,,none
Vinyamarthe,No match found,,none
Vix,No match found,,none
Vorondil,No match found,,none
Voronve,No match found,,none
Voronwe,No match found,,none
Walda,No match found,,none
Warg,Warg  ,https://www.metal-archives.com/bands/Warg/3540385151,exact
Warg,Warg  ,https://www.metal-archives.com/bands/Warg/3540343770,exact
Warg,Warg  ,https://www.metal-archives.com/bands/Warg/3540343935,exact
Watchwood,No match found,,none
Waymeet,No match found,,none
Weathertop,Weathertop  ,https://www.metal-archives.com/bands/Weathertop/3540469178,exact
Wellinghall,No match found,,none
Wellpreserved,No match found,,none
Wereworms,No match found,,none
Westemesse,No match found,,none
Westemnet,No match found,,none
Westernesse,No match found,,none
Westf,No match found,,none
Westfarthing,No match found,,none
Westfold,No match found,,none
Westfolders,No match found,,none
Westfoldmen,No match found,,none
Westgate,No match found,,none
Westmarch,No match found,,none
Westron,No match found,,none
Wethrin,Ered Wethrin  ,https://www.metal-archives.com/bands/Ered_Wethrin/3540375522,exact
Wethrin,Ered Wethrin  ,https://www.metal-archives.com/bands/Ered_Wethrin/3540372957,exact
Wetwang,No match found,,none
Wheew,No match found,,none
Whiteskins,No match found,,none
Whitesocks,No match found,,none
Whitfoot,No match found,,none
Whitfurrows,No match found,,none
Wilderland,No match found,,none
Wildman,No match found,,none
Willowman,No match found,,none
Wilmrin,No match found,,none
Wilwarin,No match found,,none
Windfola,No match found,,none
Windlord,No match found,,none
Winyards,No match found,,none
Wisenose,No match found,,none
Witchlord,Witchlord (a.k.a. Witch Lord) ,https://www.metal-archives.com/bands/Witchlord/3540478141,exact
Witchlord,Witch-Lord (a.k.a. Witch Lord) ,https://www.metal-archives.com/bands/Witch-Lord/3540331005,exact
Withywindle,No match found,,none
Wlien,No match found,,none
Wliite,No match found,,none
Wltere,No match found,,none
Wndfara,No match found,,none
Wolfriders,No match found,,none
Woodelf,No match found,,none
Woodelves,No match found,,none
Woodhall,No match found,,none
Woodyend,No match found,,none
Wootton,No match found,,none
Wormtongue,Wormtongue (a.k.a. Worm Tongue) ,https://www.metal-archives.com/bands/Wormtongue/84590,exact
Woses,Woses  ,https://www.metal-archives.com/bands/Woses/3540478540,exact
Wraithking,No match found,,none
Wraithlord,Wraithlord (a.k.a. Wraith Lord) ,https://www.metal-archives.com/bands/Wraithlord/3540476543,exact
Wwwtetlnasmithcom,No match found,,none
Yaharrihey,No match found,,none
Yavanna,Yavanna  ,https://www.metal-archives.com/bands/Yavanna/3540501417,exact
Yavannie,No match found,,none
Yellowhaired,No match found,,none
Yess,No match found,,none
Yjni,No match found,,none
Youll,L.Y.N.X. (a.k.a. Legion You'll Never Xterminate) ,https://www.metal-archives.com/bands/L.Y.N.X./3540545126,exact
Yrch,No match found,,none
Zimraphel,No match found,,none
Zirakzigil,Zirakzigil  ,https://www.metal-archives.com/bands/Zirakzigil/3540380048,exact
